userid,user,pageid,revid,parentid,ns,title,timestamp,top,comment,size,new,minor,texthidden,suppressed,commenthidden
717938,Braveheidi,3754290,171225195,163614659,0,Prostitution au Tibet,2020-05-23T23:18:42Z,,ça ne va pas du tout : le résumé introductif doit RESUMER l'article DANS SON ENTIER et de la manière la plus neutre possible,35627,,,,,
717938,Braveheidi,9726041,171225125,171225093,0,Crise sanitaire de Flint,2020-05-23T23:15:13Z,,ortho,7855,,,,,
717938,Braveheidi,9726041,171225093,171225060,0,Crise sanitaire de Flint,2020-05-23T23:13:31Z,,virgules entre plusieurs références,7856,,,,,
717938,Braveheidi,9726041,171225060,171225028,0,Crise sanitaire de Flint,2020-05-23T23:11:45Z,,"oups là, reste de la réécriture du paragraphe /Raison modification précédente : réécriture et ajout élément sourcé.",7841,,,,,
717938,Braveheidi,9726041,171225028,171224556,0,Crise sanitaire de Flint,2020-05-23T23:10:07Z,,,8210,,,,,
717938,Braveheidi,9726041,171224556,171224505,0,Crise sanitaire de Flint,2020-05-23T22:51:24Z,,demande de précision : quand ?,7033,,,,,
717938,Braveheidi,9726041,171224505,171223941,0,Crise sanitaire de Flint,2020-05-23T22:49:22Z,,réécriture pour syntaxe plus fluide et francophone,7023,,,,,
717938,Braveheidi,9726041,171223941,171223665,0,Crise sanitaire de Flint,2020-05-23T22:31:57Z,,modif et ajout source,6820,,,,,
717938,Braveheidi,9726041,171223665,171223534,0,Crise sanitaire de Flint,2020-05-23T22:23:12Z,,/* Bibliographie */,6588,,,,,
717938,Braveheidi,9726041,171223534,171223227,0,Crise sanitaire de Flint,2020-05-23T22:19:33Z,,/* Notes et références */ ajout section bibliographie,6280,,,,,
717938,Braveheidi,9726041,171223227,171223072,0,Crise sanitaire de Flint,2020-05-23T22:10:09Z,,réécriture pour syntaxe plus francophone,5918,,,,,
717938,Braveheidi,9726041,171223072,171222938,0,Crise sanitaire de Flint,2020-05-23T22:05:07Z,,syntaxe,5888,,,,,
717938,Braveheidi,9726041,171222938,171222780,0,Crise sanitaire de Flint,2020-05-23T22:00:36Z,,Suppression d'une phrase incompréhensible en l'état ; à sourcer et à rédiger en français correct si jugé nécessaire,5910,,,,,
717938,Braveheidi,795401,171198365,171198314,0,Prostitution en république populaire de Chine,2020-05-23T11:53:43Z,,/* Vocabulaire */,39492,,,,,
717938,Braveheidi,795401,171198314,171198206,0,Prostitution en république populaire de Chine,2020-05-23T11:51:50Z,,"/* La prostitution chinoise à l'étranger */ réorganisation, création sections Europe et Asie, contenu inchangé",39456,,,,,
717938,Braveheidi,795401,171198206,171197947,0,Prostitution en république populaire de Chine,2020-05-23T11:48:40Z,,"réorganisation : création section ""prostitution dans la culture"" avec deux sous-section.",39455,,,,,
717938,Braveheidi,795401,171197947,171194680,0,Prostitution en république populaire de Chine,2020-05-23T11:40:26Z,,ajout référence,39420,,,,,
717938,Braveheidi,795401,171193498,171193138,0,Prostitution en république populaire de Chine,2020-05-23T10:03:07Z,,/* Bibliographie */ ajout livre,39384,,,,,
717938,Braveheidi,795401,171193138,171192389,0,Prostitution en république populaire de Chine,2020-05-23T09:56:55Z,,ajout section bibliographie,39205,,,,,
717938,Braveheidi,795401,171192389,171192360,0,Prostitution en république populaire de Chine,2020-05-23T09:41:37Z,,/* Perception de la prostitution */ section à développer,39185,,,,,
717938,Braveheidi,795401,171192360,171192088,0,Prostitution en république populaire de Chine,2020-05-23T09:40:47Z,,/* Perception de la prostitution */ Il n'est pas sérieux d'étayer un point de vue par un sondage réalisé en ligne et sans aucune garantie de représentativité,39186,,,,,
717938,Braveheidi,795401,171192088,171191150,0,Prostitution en république populaire de Chine,2020-05-23T09:34:02Z,,"L'article en FR a été créé en 2006 et à ce moment-là, est une traduction pure et simple de l'article en anglais créé lui en 2005. De larges parts de cet article subsistent ds l'article francophone à ce jour, donc rendons à César ce qui appartient à César (c'est d'ailleurs obligatoire selon les règles en vigueur actuellement ds Wikipédia)",39775,,,,,
717938,Braveheidi,813110,171191712,169413535,1,Discussion:Prostitution en république populaire de Chine,2020-05-23T09:24:42Z,,/* Perception de la prostitution? */,22254,,,,,
717938,Braveheidi,795401,171191150,171190862,0,Prostitution en république populaire de Chine,2020-05-23T09:09:21Z,,/* Prostitution durant la période maoïste */ suppression phrases non neutres et invérifiables,39722,,,,,
717938,Braveheidi,795401,171190862,171190505,0,Prostitution en république populaire de Chine,2020-05-23T09:00:47Z,,/* Développement de la prostitution */ suppression TI,40007,,,,,
717938,Braveheidi,795401,171190505,169415455,0,Prostitution en république populaire de Chine,2020-05-23T08:50:14Z,,/* Perception de la prostitution */ suppression vaste TI non sourcé,40760,,,,,
717938,Braveheidi,782201,171155865,171152560,0,Inédie,2020-05-22T09:58:14Z,,"/* Filmographie */ Après visionnage du documentaire en question, il est clair que ce n'est pas le cas : nous n'avons que les dires du joghi qui dit s'être soumis etc. Aucune preuve apportée",28187,,,,,
717938,Braveheidi,782201,171152560,171152205,0,Inédie,2020-05-22T08:03:46Z,,/* Filmographie */ ajout de liens,28386,,,,,
717938,Braveheidi,652089,171152420,169208678,0,Ram Bahadur Bomjon,2020-05-22T07:57:51Z,,ajout portail scepticisme,9747,,,,,
717938,Braveheidi,782201,171152205,171151837,0,Inédie,2020-05-22T07:49:54Z,,/* Filmographie */ sans doute un film très intéressant mais sans aucun lien avec le sujet de l'article qui est l'inédie,28382,,,,,
717938,Braveheidi,13356251,171147946,171147934,2,Utilisateur:Youcef l'historien,2020-05-22T00:38:10Z,,Vous êtes ici sur Wikipédia francophone. Il faut tout écrire en français à part donner des noms de lieu ou de personne en graphie arabe.,0,,,,,
717938,Braveheidi,394883,171147820,171147758,0,Antipsychiatrie,2020-05-22T00:27:43Z,,/* Le DSM */ à compléter par des sources spécifiques à l'antipsychiatrie (donc pas relatives au débat  entre scientifiques du domaine de la psychiatrie),39027,,,,,
717938,Braveheidi,394883,171147758,171147682,0,Antipsychiatrie,2020-05-22T00:22:59Z,,déplacement d'un paragraphe avec création d'une sous-section relative à la France,39016,,,,,
717938,Braveheidi,394883,171147682,171147590,0,Antipsychiatrie,2020-05-22T00:18:27Z,,"/* Le DSM */ Détournement de source : il ne s'agit pas d'une critique antipsychiatrique du DSM mais de l'interview d'un psychiatre ayant participé à la rédaction de plusieurs versions du DSM. Ce scientifique critique effectivement l'évolution des critères diagnostiques, mais il ne fait AUCUNE assertion en faveur de l'antipsychiatrie.",38925,,,,,
717938,Braveheidi,394883,171147590,171147544,0,Antipsychiatrie,2020-05-22T00:12:46Z,,/* Soins holistiques et New Age : le monopole psychiatrique contesté */ modèle section vide à développer,39190,,,,,
717938,Braveheidi,394883,171147544,171147488,0,Antipsychiatrie,2020-05-22T00:10:20Z,,/* Associations LGBT */ suppression redite (info déjà présente dans phrase précédente),39182,,,,,
717938,Braveheidi,394883,171147488,171147436,0,Antipsychiatrie,2020-05-22T00:07:16Z,,/* Le contenu de la théorie */ suppression synthèse inédite,39598,,,,,
717938,Braveheidi,394883,171147436,171143690,0,Antipsychiatrie,2020-05-22T00:04:31Z,,/* Des influences de la théorie */ suppression synthèse inédite,40198,,,,,
717938,Braveheidi,13355483,171141812,171138957,2,Utilisateur:Magmamaroc/Brouillon,2020-05-21T20:28:15Z,,lien externe ds corps du texte interdit,1735,,,,,
717938,Braveheidi,7234574,171141738,171141504,0,Le Gueux,2020-05-21T20:26:01Z,,Annulation de la [[Special:Diff/171141504|modification]] de [[Special:Contributions/2A02:2788:6E4:1A1:80B1:719C:C416:38E9|2A02:2788:6E4:1A1:80B1:719C:C416:38E9]] ([[User talk:2A02:2788:6E4:1A1:80B1:719C:C416:38E9|d]])modification suspecte ?,2610,,,,,
717938,Braveheidi,13355786,171141503,171140943,0,Bronny James,2020-05-21T20:23:28Z,,,7062,,,,,
717938,Braveheidi,13355786,171140943,171140861,0,Bronny James,2020-05-21T20:13:53Z,,/* Enfance et début de carrière */ neutralisation ton,6915,,,,,
717938,Braveheidi,2467878,171140808,171140340,0,Parties des animaux,2020-05-21T20:10:13Z,,Annulation de la [[Special:Diff/171140340|modification]] de [[Special:Contributions/2A01:CB10:824A:AA00:FD82:3DBB:2E2A:7DEC|2A01:CB10:824A:AA00:FD82:3DBB:2E2A:7DEC]] ([[User talk:2A01:CB10:824A:AA00:FD82:3DBB:2E2A:7DEC|d]]) modification suspecte ?,8662,,,,,
717938,Braveheidi,13352262,171140513,171136335,1,Discussion:Seifeddine Makhlouf,2020-05-21T20:01:34Z,,/* Condamné à de la prison ferme ou pas ? */,1054,,,,,
717938,Braveheidi,12528790,171128734,171127973,0,Kommando boer,2020-05-21T15:15:37Z,,"Annulation de la [[Special:Diff/171127973|modification]] de [[Special:Contributions/Bougnat87|Bougnat87]] ([[User talk:Bougnat87|d]]) je verrais bcp plus la mention de ce roman dans l'article 2ème guerre des boers ; il ne semble pas que le commando boer soit absolument au centre de ce roman, mais si c'est le cas, vous pourriez créer une section ""les commandos boers dans la littérature sud-africain"" et parler de ce roman à cet endroit.",14666,,,,,
717938,Braveheidi,13352439,171127834,171104840,3,Discussion utilisateur:Ears Reader,2020-05-21T14:56:35Z,,,1744,,,,,
717938,Braveheidi,13352432,171123814,171105040,1,Discussion:Woo/Admissibilité,2020-05-21T13:22:16Z,,/* Conserver */,3908,,,,,
717938,Braveheidi,13352806,171122953,171111266,1,Discussion:Benny Johansson,2020-05-21T13:00:28Z,,/* Bac à sable? */,1048,,,,,
717938,Braveheidi,5528971,171118701,171117637,3,Discussion utilisatrice:Braveheidi,2020-05-21T11:02:19Z,,/* Bac à sable? */,9359,,,,,
717938,Braveheidi,5528971,171117637,171116551,3,Discussion utilisatrice:Braveheidi,2020-05-21T10:32:21Z,,/* Appel à la contribution */,7974,,,,,
717938,Braveheidi,3687079,171109781,171109758,4,Wikipédia:Demande de suppression immédiate,2020-05-21T03:39:44Z,,/* {{a'|1=Derek_trendz}} */ nouvelle section,23938,,,,,
717938,Braveheidi,13352705,171109765,171109468,0,Benny Johansson,2020-05-21T03:36:35Z,,,600,,,,,
717938,Braveheidi,3687079,171109758,171109473,4,Wikipédia:Demande de suppression immédiate,2020-05-21T03:34:17Z,,/* {{a'|1=Les_jeunes_haïtiens}} */ nouvelle section,23738,,,,,
717938,Braveheidi,13351460,171109709,171109648,0,Acacia Bandubola,2020-05-21T03:26:17Z,,Il est obligatoire de mettre cette mention lorsqu'un article est traduit depuis une autre langue.,7150,,,,,
717938,Braveheidi,13351460,171109647,171108568,0,Acacia Bandubola,2020-05-21T03:15:36Z,,"/* Études */ ces liens rouges ne se justifient pas, à moins que ses parents soient très connus et puissent faire l'objet d'un article ultérieur.",7087,,,,,
717938,Braveheidi,3683144,171103890,163633312,3,Discussion utilisateur:Bikeko,2020-05-20T21:54:17Z,,/* Pourquoi une page est proposée à la suppression */ nouvelle section,15407,,,,,
717938,Braveheidi,13352339,171103076,0,3,Discussion utilisateur:Louloous,2020-05-20T21:31:49Z,,"Nouvelle page : {{faut sourcer}}, ~~~~",134,,,,,
717938,Braveheidi,3687079,171102915,171102208,4,Wikipédia:Demande de suppression immédiate,2020-05-20T21:27:59Z,,/* {{a'|1=Jean_Potter}} */ nouvelle section,20398,,,,,
717938,Braveheidi,2005,171102706,171102645,0,Mètre,2020-05-20T21:22:39Z,,"Annulation de la [[Special:Diff/171102442|modification]] de [[Special:Contributions/2A04:CEC0:11BD:D26C:C86B:C11A:8F4:53AD|2A04:CEC0:11BD:D26C:C86B:C11A:8F4:53AD]] ([[User talk:2A04:CEC0:11BD:D26C:C86B:C11A:8F4:53AD|d]])Le RI doit résumer le contenu de l'article or Turgot n'apparaît pas comme l'inventeur unique ; info à ajouter éventuellement sous section ""les précurseurs""",78025,,,,,
717938,Braveheidi,2005,171102645,171102471,0,Mètre,2020-05-20T21:21:03Z,,Annulation de la [[Special:Diff/171102471|modification]] de [[Special:Contributions/2A04:CEC0:11BD:D26C:C86B:C11A:8F4:53AD|2A04:CEC0:11BD:D26C:C86B:C11A:8F4:53AD]] ([[User talk:2A04:CEC0:11BD:D26C:C86B:C11A:8F4:53AD|d]]),78446,,,,,
717938,Braveheidi,5807012,171102476,171102433,0,Œufs Bénédicte,2020-05-20T21:16:07Z,,Annulation de la [[Special:Diff/171102433|modification]] de [[Special:Contributions/137.82.114.179|137.82.114.179]] ([[User talk:137.82.114.179|d]]) vandalisme,9434,,,,,
717938,Braveheidi,13352127,171102090,171101996,0,Seifeddine Makhlouf,2020-05-20T21:04:39Z,,ajout catégorie,7428,,,,,
717938,Braveheidi,13352127,171101996,171101773,0,Seifeddine Makhlouf,2020-05-20T21:02:05Z,,/* Carrière politique */ au vu du titre des sources,7360,,,,,
717938,Braveheidi,13352262,171101940,0,1,Discussion:Seifeddine Makhlouf,2020-05-20T21:00:20Z,,/* Condamné à de la prison ferme ou pas ? */ nouvelle section,576,,,,,
717938,Braveheidi,13352127,171101773,171101703,0,Seifeddine Makhlouf,2020-05-20T20:54:23Z,,"/* Carrière politique */ à rédiger à nouveau, pas du tout clair. Au besoin, faire plusieurs phrases.",7344,,,,,
717938,Braveheidi,13352127,171101703,171101607,0,Seifeddine Makhlouf,2020-05-20T20:52:48Z,,"/* Carrière politique */ parce que sinon, on croit que c'est le syndicat qui appelle à la haine et non pas Makhlouf qui a eu des propos haineux (cf. titre de la source)",7563,,,,,
717938,Braveheidi,13352127,171101607,171101465,0,Seifeddine Makhlouf,2020-05-20T20:49:19Z,,"/* Carrière politique */ syntaxe, neutralisation du ton (en tant que député, il ne peut pas ""lancer un dernier avertissement* à un Président de la République)",7564,,,,,
717938,Braveheidi,13352127,171101465,171101365,0,Seifeddine Makhlouf,2020-05-20T20:45:26Z,,"virgules entre deux références (il suffit d'insérer {{,}} )",7624,,,,,
717938,Braveheidi,13352127,171101365,171101264,0,Seifeddine Makhlouf,2020-05-20T20:42:39Z,,/* Biographie */ ajout source,7600,,,,,
717938,Braveheidi,13352127,171101264,171100654,0,Seifeddine Makhlouf,2020-05-20T20:39:31Z,,ajout portail + modèle référence,7242,,,,,
717938,Braveheidi,13351642,171093980,171093909,0,Expédition française du Mékong,2020-05-20T16:48:36Z,,mise en forme,1882,,,,,
717938,Braveheidi,13351642,171093909,171093727,0,Expédition française du Mékong,2020-05-20T16:46:29Z,,ajout portail,1828,,,,,
717938,Braveheidi,13351642,171093727,171091980,0,Expédition française du Mékong,2020-05-20T16:40:19Z,,/* Bibliographie */ convention mise en forme,1766,,,,,
717938,Braveheidi,13351460,171093493,171093363,0,Acacia Bandubola,2020-05-20T16:32:39Z,,,3430,,,,,
717938,Braveheidi,13351460,171093363,171092035,0,Acacia Bandubola,2020-05-20T16:28:39Z,,info ds infobox,3396,,,,,
717938,Braveheidi,13351460,171092035,171091749,0,Acacia Bandubola,2020-05-20T15:56:35Z,,,3177,,,,,
717938,Braveheidi,13351460,171091749,171091399,0,Acacia Bandubola,2020-05-20T15:48:24Z,,ajout catégorie,1156,,,,,
717938,Braveheidi,12730089,171091632,170451197,0,Gouvernement Ilunga,2020-05-20T15:45:21Z,,/* Ministres */ lien vers article,13485,,,,,
717938,Braveheidi,13351460,171091399,171091343,0,Acacia Bandubola,2020-05-20T15:38:39Z,,ajout portail + modèle référence,1036,,,,,
717938,Braveheidi,13351460,171091343,171089130,0,Acacia Bandubola,2020-05-20T15:36:53Z,,syntaxe,962,,,,,
717938,Braveheidi,13351604,171091284,0,3,Discussion utilisateur:AnnaVirtuosa,2020-05-20T15:34:45Z,,/* Votre nouvel article */ nouvelle section,1081,,,,,
717938,Braveheidi,5310458,171091018,171084774,4,Wikipédia:Bulletin des patrouilleurs,2020-05-20T15:26:24Z,,/* Affaire Zahia */ nouvelle section,235181,,,,,
717938,Braveheidi,3687079,171090734,171090380,4,Wikipédia:Demande de suppression immédiate,2020-05-20T15:18:02Z,,/* {{a'|1=Bitimrew_Press_Group_-_www.wabitimrew.net}} */ nouvelle section,40525,,,,,
717938,Braveheidi,3623524,171050794,159179567,10,Modèle:Palette Apartheid,2020-05-19T12:58:28Z,,,4490,,,,,
717938,Braveheidi,12260047,171050527,171050274,0,"Suppression of Communism Act, 1950",2020-05-19T12:52:00Z,,ajout article en partie traduit de l'allemand,6511,,,,,
717938,Braveheidi,12260047,171050274,171050174,0,"Suppression of Communism Act, 1950",2020-05-19T12:45:57Z,,ajout section bibliographie,6277,,,,,
717938,Braveheidi,12260047,171050174,171049838,0,"Suppression of Communism Act, 1950",2020-05-19T12:43:17Z,,/* Principaux durcissements ultérieurs */,6256,,,,,
717938,Braveheidi,12260047,171049838,171049619,0,"Suppression of Communism Act, 1950",2020-05-19T12:35:35Z,,/* = Principaux durcissements ultérieurs */,6026,,,,,
717938,Braveheidi,12260047,171049619,171048074,0,"Suppression of Communism Act, 1950",2020-05-19T12:30:25Z,,/* Durcissement ultérieurs et abrogation */ traduction depuis article en allemand - modifications en cours,5975,,,,,
717938,Braveheidi,12260047,171048074,170913986,0,"Suppression of Communism Act, 1950",2020-05-19T11:57:56Z,,organisation article,3756,,,,,
717938,Braveheidi,13340639,171047522,170955255,0,Sabotage Act,2020-05-19T11:42:57Z,,"/* Répression du ""communisme"" */ ortho",6044,,,,,
717938,Braveheidi,510905,171032882,170956151,0,Walter Sisulu,2020-05-19T01:01:59Z,,,6395,,,,,
717938,Braveheidi,13340639,170951945,170947429,0,Sabotage Act,2020-05-16T23:58:52Z,,ajout référence,6045,,,,,
717938,Braveheidi,3623462,170950907,168575676,0,Opposition internationale à l'apartheid,2020-05-16T22:59:03Z,,/* Campagne de sanctions économiques auprès de l'ONU */,17698,,,,,
717938,Braveheidi,13340215,170950784,170950715,2,Utilisatrice:Braveheidi/Denis Goldberg,2020-05-16T22:51:46Z,,/* Détention à la prison centrale de Prétoria */,46233,,,,,
717938,Braveheidi,13340215,170950715,170950192,2,Utilisatrice:Braveheidi/Denis Goldberg,2020-05-16T22:48:05Z,,/* 1985-2002: liberté et exil à Londres */ info sourcée,46210,,,,,
717938,Braveheidi,13340215,170950192,170932393,2,Utilisatrice:Braveheidi/Denis Goldberg,2020-05-16T22:29:25Z,,/* 1985-2002: liberté et exil à Londres */ info sourcée,46276,,,,,
717938,Braveheidi,5528971,170937570,170935267,3,Discussion utilisatrice:Braveheidi,2020-05-16T16:47:33Z,,/* Catégorie et balises nowiki */,5737,,,,,
717938,Braveheidi,13340215,170932393,170932101,2,Utilisatrice:Braveheidi/Denis Goldberg,2020-05-16T14:20:35Z,,/* 1960: premier séjour en prison */,45692,,,,,
717938,Braveheidi,13340215,170932101,170931826,2,Utilisatrice:Braveheidi/Denis Goldberg,2020-05-16T14:12:09Z,,/* Isolement et dures conditions de détention */ ajout source,45398,,,,,
717938,Braveheidi,13340215,170931826,170931546,2,Utilisatrice:Braveheidi/Denis Goldberg,2020-05-16T14:04:31Z,,/* Isolement et dures conditions de détention */ ajout information sourcée,45363,,,,,
717938,Braveheidi,13340215,170931546,170931281,2,Utilisatrice:Braveheidi/Denis Goldberg,2020-05-16T13:56:58Z,,/* Jeunesse et formation */ complété source,45051,,,,,
